name,lat,lon
Ambari Cha Bagan,26.8657499,89.05049799999999
Chamurchi Cha Bagan,26.8338937,89.0641773
Chunabhati Cha Bagan,,
Kathalaguri Cha Bagan,26.8299206,89.0811825
Riabari Cha Bagan,,
Palashbari Cha Bagan,,
Haritalguri Cha Bagan,,
Dayana Cha Bagan,,
Debpara Cha Bagan,26.834162,89.02000699999999
Prayagpur,,
Chapaguri,26.6973146,89.2015405
Lakshmipara Cha Bagan,,
Gendrapara Cha Bagan,,
Maraghat Cha Bagan,,
Banarhat Cha Bagan,,
Karbala Cha Bagan,,
Binnaguri Cha Bagan,,
Telipara Cha Bagan,,
Sakojhora,26.9318908,88.4506845
Pradhan Para,26.7171135,88.42493569999999
Uttar Dangapara,26.525046,88.80588759999999
Sajna Para,,
Gayer kata,26.6962835,89.0346588
Haldibari Cha Bagan,,
Totapara Cha Bagan,,
Jalapara,26.8136959,88.9725007
Moglakata Cha Bagan,,
Chapaguri Khanda,26.7864019,88.96592079999999
Uttar Salbari,,
Chanadipa,22.1022227,87.8574308
Dakshin Salbari,26.7310357,88.94856879999999
Madhya Salbari,,
Purba Duramari,26.7075678,88.9629296
Pashchim Duramari,26.7074274,88.94378069999999
Uttar Jhar Altagram,,
Dakshin Noonkhawa Danga,,
Bhatia Para,26.8209407,88.81519469999999
Neola Basti,26.7048191,88.63619589999999
Golabari,22.7044077,88.5722344
Chenggamari Danggapara,,
Purbba Dolaigaon,26.6875022,88.6747675
Pashchim Dolaigaon,26.6992444,88.66994799999999
Jogesh Chandra Chabagan,22.5013543,88.3502894
Angrabhasa Sheet No-4,,
Jhogijhora Barbak,,
Narsingpur,22.7418129,86.4642666
Majer Dabari,28.6195318,77.0881248
Uttar Kamat Changrabandha,26.5025075,88.9401893
Fulkadabri,26.33098,88.97466130000001
Nalgram,26.2369539,89.1729807
Badanpur,25.0851242,88.1169354
Chandipur,,
Harirampur,,
Daibakbati,25.2069141,88.26193529999999
Jhinaikuri,25.2121351,88.2649763
Purba Ranipur,25.9227831,87.88718879999999
Mahespur,22.4682434,88.0632006
Sonapur,25.5066013,88.1852304
Haripur,,
Idam,25.2118226,88.3020602
Ahil,25.206007,88.3117819
Narasingdanga,25.1956769,88.31542689999999
Poladanga,23.9358993,88.25146509999999
Mahishal,25.188501,88.33607649999999
Saluka,22.499123,87.87649449999999
Hatnagar,25.188172,88.3069213
Atila,25.2025876,88.54928129999999
Dohail(265),22.4761432,88.3604836
Karjadanga,25.1777585,88.3032755
Altor,,
Krishnapur,,
Jalsa,25.1523871,88.2874736
Dogachhi,24.3673169,88.1364591
Bahuthar,25.1640165,88.26801720000002
Baniakandar,25.1713259,88.2595023
Puria,23.3320779,86.365208
Karanja,,
Khanta,25.8480697,88.0534236
Bajekaranja,25.1741466,88.2473352
Bankati,23.5987763,87.48887099999999
Chengtor,25.1651987,88.2424674
Hatinda,25.4152547,87.9898205
Bansbari,25.1532869,88.2375991
Taherpur,,
Batijora,25.146178,88.2631517
Sardarpur,22.8688775,88.0668664
Darapur,23.0015647,87.5408217
Barabari,22.0988761,88.0680883
Jadupur,,
Dogharia,25.1326844,88.24976889999999
Adhna,25.13277,88.2570691
Raniganja,23.6290575,87.0923906
Paschim Bilahora,25.1300607,88.2789625
Arazi Jalsa,25.1287326,88.2923363
Purba Mallikpur,22.3259706,88.56498739999999
Purba Bilahora,25.1408097,88.3117819
Uttarchandrail,25.3124514,88.42706020000001
Harishankarpur,24.1314074,88.6609099
Uttar Chandipur,25.1683416,87.84287340000002
Madia,23.4709656,88.55653099999999
Bhawanipur,22.5332356,88.3459362
Khaskhol Chandipur,,
Gonga Gobindapur,22.3781175,88.4052416
Imamnagar,24.7400407,87.9224488
MIlki,25.0183831,87.9996115
Gosaipur,25.2638449,88.9641261
Jote puran,26.7076486,88.4250783
Dakshin Chandipur,25.1047618,87.818129
Araji Fulbari,,
Barachak,24.9530568,88.1059495
Dharampur,,
Naya Guyamalati,,
Gopinathpur,,
Byaspur Araji,,
Ramchandrapur,,
Byaspur Araji English,,
Byaspur,23.2777029,88.57827259999999
Dariyadaha,22.6444014,88.3700662
Daigram,24.9205911,88.11815589999999
Tantipara,23.9045658,87.3736292
Gani Bahadurkhan,24.9059156,88.1303589
Bahadurpur,,
Phulbari,26.6671059,88.4188101
Kishanpur,23.3257508,86.12683369999999
Fulbari Araji,,
Golahat,23.9532364,87.99288039999999
Jamalpur,23.061089,87.9925839
Poramadia,,
Debipur,,
Gopalprasad,24.9410407,88.0937397
Tappratappur,24.9303962,88.07297539999999
Pratappur,,
Chak Pratappur,23.5055945,88.6874162
Mothabari,24.929187,88.03660099999999
Purbahosanabad,22.5978996,88.8709191
Madanpur,,
Purbasripur,24.9076951,88.03753139999999
Chhotomohadipur,,
Dakshindevipur,,
Haripota,24.9616728,88.0839695
Rajpahari,22.1792779,86.9811778
Taldangra,23.0195276,87.1048702
Fulbani,26.6671059,88.4188101
Khasjanggal (006),,
Patina,22.1664059,87.00994299999999
Deulbarh,22.8942758,87.9543099
Ranggamatia (009),22.6507893,87.08229299999999
Khasjanggal(011),,
Pratappur,,
Bansiabhole,,
Singdhui,22.1289481,86.9960325
Kashiya,25.677716,88.2643681
Rakani,26.7130719,88.42503409999999
Barpat,,
Kadokotha,22.0527011,86.9799267
Katash,22.0971373,86.96741449999999
Gulfa,30.3811055,-87.06571699999999
Payrubhadi,,
Kuldiha (24),23.5442079,87.4029807
Dulaki,22.1416837,88.80949059999999
Tilajhuriya,23.4251814,86.7780836
Chandabila,22.8194438,87.23446419999999
Murakati (28),22.3503809,86.9027594
Chilimda,22.1007125,86.99993959999999
Pathar Dahara,,
Tapoban,22.1103269,87.0374413
Raghunathpur,,
Biriberia,22.78214,88.4428112
Deulghatra,23.37987,86.13131
Khandarpara,23.432256,88.55411459999999
Gobrashol,,
Baisbtia,22.605129,88.4101125
Bachhur Khoand,,
Kiajaria,22.6175787,88.432158
Rukhanimara,,
Darkhuli,22.2639298,87.13480799999999
Narda,22.077435,87.0299433
Ataldiha,23.1707886,86.8088531
Bhalukgajri,,
Garurghata,22.9605105,88.5674032
Pukhuriya,25.1314084,88.02897159999999
Upar Bankinala,22.0519194,87.0186942
Nichubankinala,,
Panishol,22.2983578,86.82328919999999
Maubhandar,22.1836432,86.7428946
Fuladihi,,
Nekragudri,,
Gopinathapur,22.8076683,88.0534236
Anandapur,,
Chhoto Jibanpur,,
Fuljharia,23.7537929,86.1715473
Radhamohnpur,22.3609517,87.6112325
Siyarketya,,
Kisamat Gopinathapur,22.5178493,86.93611949999999
Hatilodh,,
Shibapur,22.5723094,88.3117819
Tilabandh,,
Chuasuli,,
Kushoboni,,
Nalboni,22.642257,87.3190065
Purba Harda,,
Amlaboni 2nd Khanda,,
Andharia,22.536371,86.97116849999999
Amlaboni 3rd Khanda,,
Chenggadubi,,
Khoyerboni-(950),,
Bonkati,23.5849529,87.5021611
Bonkata,22.9148971,86.9986891
Chhotodhabani,,
Sundraband,22.3567908,87.25312629999999
Junabalida batitaki,,
Bantata,22.1181452,87.3190065
Champinagar,,
Jalharisankarkara,,
Gangajamuna,22.0868518,87.3177644
Sarisha,22.2552031,88.1901046
Bikalmunda,22.1018654,87.32521690000002
Durgapur,,
Balipat,22.1078626,87.3277008
Pariyachak,24.8601714,88.01918610000001
Indraswarpur,,
Uinandan,22.664173,88.391888
Bhumjanpatli-(212),,
Patlipatna-(213),22.1207536,87.3412432
Chaneswar pur,,
Aharmunda,22.1300587,87.3190065
Ratanpur,,
Tileswar,22.1458874,87.3308055
Khosali,22.1584137,87.3227328
Janagerya,22.1642484,87.3152799
Mudabani,,
Jamuna,25.4211904,88.91239569999999
Andharshura,,
Fulgeriya(223),,
Binai,22.1899491,87.3388767
Belti,22.2034119,87.34260139999999
Sitli,22.2139366,87.34880860000001
Murakata,23.1678738,87.1634807
Tala (Jl-228),22.5476024,88.34829580000002
Fulgeriya(229),,
Kantrakhali,24.4463254,88.1620708
Asanabani,23.135819,86.6636269
Sunka,22.1918599,87.3649435
Daharpur,22.282968,87.909142
Ela,,
Metal,22.5712193,88.3462771
Dibrapanda,,
Kotalchak,24.8601714,88.01918610000001
